OBJECTID,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,RPL_THEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,6,CALIFORNIA,CA,6037,Los Angeles,6037481901,0.4717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,6,CALIFORNIA,CA,6037,Los Angeles,6037185100,0.4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,6,CALIFORNIA,CA,6037,Los Angeles,6037269601,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,6,CALIFORNIA,CA,6037,Los Angeles,6037115201,0.4748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,6,CALIFORNIA,CA,6037,Los Angeles,6037273200,0.4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,6,CALIFORNIA,CA,6037,Los Angeles,6037207302,0.4758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,6,CALIFORNIA,CA,6037,Los Angeles,6037123800,0.4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,6,CALIFORNIA,CA,6037,Los Angeles,6037297202,0.4776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,6,CALIFORNIA,CA,6037,Los Angeles,6037297602,0.4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,6,CALIFORNIA,CA,6037,Los Angeles,6037207710,0.4817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,6,CALIFORNIA,CA,6037,Los Angeles,6037109800,0.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,6,CALIFORNIA,CA,6037,Los Angeles,6037117302,0.4823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,6,CALIFORNIA,CA,6037,Los Angeles,6037206020,0.4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6,CALIFORNIA,CA,6037,Los Angeles,6037119700,0.4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,6,CALIFORNIA,CA,6037,Los Angeles,6037134901,0.4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,6,CALIFORNIA,CA,6037,Los Angeles,6037602802,0.4847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,6,CALIFORNIA,CA,6037,Los Angeles,6037600802,0.4883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,6,CALIFORNIA,CA,6037,Los Angeles,6037700102,0.4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,6,CALIFORNIA,CA,6037,Los Angeles,6037212800,0.4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,6,CALIFORNIA,CA,6037,Los Angeles,6037113321,0.4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,6,CALIFORNIA,CA,6037,Los Angeles,6037123602,0.4926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,6,CALIFORNIA,CA,6037,Los Angeles,6037195901,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,6,CALIFORNIA,CA,6037,Los Angeles,6037106112,0.4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,6,CALIFORNIA,CA,6037,Los Angeles,6037211803,0.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,6,CALIFORNIA,CA,6037,Los Angeles,6037235100,0.4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,6,CALIFORNIA,CA,6037,Los Angeles,6037211701,0.5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,6,CALIFORNIA,CA,6037,Los Angeles,6037275200,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,6,CALIFORNIA,CA,6037,Los Angeles,6037135114,0.5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,6,CALIFORNIA,CA,6037,Los Angeles,6037207301,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,6,CALIFORNIA,CA,6037,Los Angeles,6037269602,0.5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6,CALIFORNIA,CA,6037,Los Angeles,6037117404,0.5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,6,CALIFORNIA,CA,6037,Los Angeles,6037115301,0.5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,6,CALIFORNIA,CA,6037,Los Angeles,6037601301,0.5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,6,CALIFORNIA,CA,6037,Los Angeles,6037106649,0.5064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,6,CALIFORNIA,CA,6037,Los Angeles,6037216700,0.5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,6,CALIFORNIA,CA,6037,Los Angeles,6037480802,0.5085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,6,CALIFORNIA,CA,6037,Los Angeles,6037297300,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,6,CALIFORNIA,CA,6037,Los Angeles,6037111202,0.5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,6,CALIFORNIA,CA,6037,Los Angeles,6037106403,0.5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,6,CALIFORNIA,CA,6037,Los Angeles,6037192420,0.5097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,6,CALIFORNIA,CA,6037,Los Angeles,6037124102,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,6,CALIFORNIA,CA,6037,Los Angeles,6037209200,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,6,CALIFORNIA,CA,6037,Los Angeles,6037670001,0.5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,6,CALIFORNIA,CA,6037,Los Angeles,6037192001,0.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,6,CALIFORNIA,CA,6037,Los Angeles,6037183101,0.5142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,6,CALIFORNIA,CA,6037,Los Angeles,6037199300,0.5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,6,CALIFORNIA,CA,6037,Los Angeles,6037113237,0.5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6,CALIFORNIA,CA,6037,Los Angeles,6037134304,0.5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,6,CALIFORNIA,CA,6037,Los Angeles,6037132001,0.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,6,CALIFORNIA,CA,6037,Los Angeles,6037670002,0.5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,6,CALIFORNIA,CA,6037,Los Angeles,6037131600,0.5204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,6,CALIFORNIA,CA,6037,Los Angeles,6037222700,0.5213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,6,CALIFORNIA,CA,6037,Los Angeles,6037106113,0.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,6,CALIFORNIA,CA,6037,Los Angeles,6037113303,0.5219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,6,CALIFORNIA,CA,6037,Los Angeles,6037123301,0.5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6,CALIFORNIA,CA,6037,Los Angeles,6037103400,0.5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,6,CALIFORNIA,CA,6037,Los Angeles,6037218300,0.5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,CALIFORNIA,CA,6037,Los Angeles,6037101400,0.5286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,6,CALIFORNIA,CA,6037,Los Angeles,6037301000,0.5312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,6,CALIFORNIA,CA,6037,Los Angeles,6037480803,0.5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,6,CALIFORNIA,CA,6037,Los Angeles,6037480804,0.5325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,6,CALIFORNIA,CA,6037,Los Angeles,6037124903,0.5336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,6,CALIFORNIA,CA,6037,Los Angeles,6037134303,0.5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,6,CALIFORNIA,CA,6037,Los Angeles,6037139504,0.5379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,6,CALIFORNIA,CA,6037,Los Angeles,6037270200,0.5386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,6,CALIFORNIA,CA,6037,Los Angeles,6037115404,0.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,6,CALIFORNIA,CA,6037,Los Angeles,6037197200,0.5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6,CALIFORNIA,CA,6037,Los Angeles,6037190401,0.5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,6,CALIFORNIA,CA,6037,Los Angeles,6037265304,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,6,CALIFORNIA,CA,6037,Los Angeles,6037543400,0.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,6,CALIFORNIA,CA,6037,Los Angeles,6037183300,0.5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,6,CALIFORNIA,CA,6037,Los Angeles,6037183510,0.5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,6,CALIFORNIA,CA,6037,Los Angeles,6037195804,0.5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,6,CALIFORNIA,CA,6037,Los Angeles,6037650101,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6,CALIFORNIA,CA,6037,Los Angeles,6037106010,0.5502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,6,CALIFORNIA,CA,6037,Los Angeles,6037115104,0.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,6,CALIFORNIA,CA,6037,Los Angeles,6037124203,0.5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,6,CALIFORNIA,CA,6037,Los Angeles,6037220100,0.5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,6,CALIFORNIA,CA,6037,Los Angeles,6037107010,0.5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,6,CALIFORNIA,CA,6037,Los Angeles,6037272302,0.5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,6,CALIFORNIA,CA,6037,Los Angeles,6037301602,0.5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,6,CALIFORNIA,CA,6037,Los Angeles,6037197500,0.5608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,CALIFORNIA,CA,6037,Los Angeles,6037102104,0.5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,CALIFORNIA,CA,6037,Los Angeles,6037183222,0.5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6,CALIFORNIA,CA,6037,Los Angeles,6037104103,0.5613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,6,CALIFORNIA,CA,6037,Los Angeles,6037272301,0.5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,6,CALIFORNIA,CA,6037,Los Angeles,6037190301,0.5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,6,CALIFORNIA,CA,6037,Los Angeles,6037197420,0.5641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,6,CALIFORNIA,CA,6037,Los Angeles,6037211802,0.5642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,6,CALIFORNIA,CA,6037,Los Angeles,6037117102,0.5643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,6,CALIFORNIA,CA,6037,Los Angeles,6037113301,0.5681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,6,CALIFORNIA,CA,6037,Los Angeles,6037127712,0.5696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,6,CALIFORNIA,CA,6037,Los Angeles,6037211121,0.5697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,6,CALIFORNIA,CA,6037,Los Angeles,6037117101,0.5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,6,CALIFORNIA,CA,6037,Los Angeles,6037212101,0.5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,6,CALIFORNIA,CA,6037,Los Angeles,6037216401,0.5762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,6,CALIFORNIA,CA,6037,Los Angeles,6037131300,0.5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,6,CALIFORNIA,CA,6037,Los Angeles,6037600302,0.5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6,CALIFORNIA,CA,6037,Los Angeles,6037190700,0.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,6,CALIFORNIA,CA,6037,Los Angeles,6037920312,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,6,CALIFORNIA,CA,6037,Los Angeles,6037125310,0.5796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,6,CALIFORNIA,CA,6037,Los Angeles,6037195803,0.5797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,6,CALIFORNIA,CA,6037,Los Angeles,6037187200,0.5825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,6,CALIFORNIA,CA,6037,Los Angeles,6037139303,0.5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,CALIFORNIA,CA,6037,Los Angeles,6037134104,0.5858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,6,CALIFORNIA,CA,6037,Los Angeles,6037320202,0.5866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,6,CALIFORNIA,CA,6037,Los Angeles,6037107020,0.5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,6,CALIFORNIA,CA,6037,Los Angeles,6037137201,0.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,6,CALIFORNIA,CA,6037,Los Angeles,6037104810,0.5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,6,CALIFORNIA,CA,6037,Los Angeles,6037121221,0.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6,CALIFORNIA,CA,6037,Los Angeles,6037190402,0.5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6,CALIFORNIA,CA,6037,Los Angeles,6037104124,0.5949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,6,CALIFORNIA,CA,6037,Los Angeles,6037124105,0.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,6,CALIFORNIA,CA,6037,Los Angeles,6037544002,0.5962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,6,CALIFORNIA,CA,6037,Los Angeles,6037218220,0.5965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,6,CALIFORNIA,CA,6037,Los Angeles,6037183103,0.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,6,CALIFORNIA,CA,6037,Los Angeles,6037104620,0.5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,6,CALIFORNIA,CA,6037,Los Angeles,6037132700,0.6016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,6,CALIFORNIA,CA,6037,Los Angeles,6037128220,0.6029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,6,CALIFORNIA,CA,6037,Los Angeles,6037183701,0.6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6,CALIFORNIA,CA,6037,Los Angeles,6037119900,0.6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,6,CALIFORNIA,CA,6037,Los Angeles,6037123700,0.6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,6,CALIFORNIA,CA,6037,Los Angeles,6037297201,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,6,CALIFORNIA,CA,6037,Los Angeles,6037124104,0.6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,6,CALIFORNIA,CA,6037,Los Angeles,6037219902,0.6101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,6,CALIFORNIA,CA,6037,Los Angeles,6037124400,0.6112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,6,CALIFORNIA,CA,6037,Los Angeles,6037191302,0.6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,6,CALIFORNIA,CA,6037,Los Angeles,6037219010,0.6145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6,CALIFORNIA,CA,6037,Los Angeles,6037119001,0.6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,6,CALIFORNIA,CA,6037,Los Angeles,6037113401,0.6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,6,CALIFORNIA,CA,6037,Los Angeles,6037543602,0.6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,6,CALIFORNIA,CA,6037,Los Angeles,6037293304,0.6214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,6,CALIFORNIA,CA,6037,Los Angeles,6037320100,0.6219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,6,CALIFORNIA,CA,6037,Los Angeles,6037572600,0.6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6,CALIFORNIA,CA,6037,Los Angeles,6037191420,0.6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,6,CALIFORNIA,CA,6037,Los Angeles,6037187101,0.6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,6,CALIFORNIA,CA,6037,Los Angeles,6037603101,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,6,CALIFORNIA,CA,6037,Los Angeles,6037220000,0.6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,6,CALIFORNIA,CA,6037,Los Angeles,6037121010,0.6258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,6,CALIFORNIA,CA,6037,Los Angeles,6037217200,0.6264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,6,CALIFORNIA,CA,6037,Los Angeles,6037115401,0.6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,6,CALIFORNIA,CA,6037,Los Angeles,6037106406,0.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,6,CALIFORNIA,CA,6037,Los Angeles,6037208710,0.6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,6,CALIFORNIA,CA,6037,Los Angeles,6037201504,0.6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,6,CALIFORNIA,CA,6037,Los Angeles,6037121020,0.6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,6,CALIFORNIA,CA,6037,Los Angeles,6037111302,0.6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,6,CALIFORNIA,CA,6037,Los Angeles,6037301702,0.6319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,6,CALIFORNIA,CA,6037,Los Angeles,6037111301,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,6,CALIFORNIA,CA,6037,Los Angeles,6037211922,0.6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,6,CALIFORNIA,CA,6037,Los Angeles,6037211703,0.6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,6,CALIFORNIA,CA,6037,Los Angeles,6037109400,0.6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6,CALIFORNIA,CA,6037,Los Angeles,6037128101,0.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,6,CALIFORNIA,CA,6037,Los Angeles,6037651001,0.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,6,CALIFORNIA,CA,6037,Los Angeles,6037190510,0.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,6,CALIFORNIA,CA,6037,Los Angeles,6037195802,0.6383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,6,CALIFORNIA,CA,6037,Los Angeles,6037121101,0.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,6,CALIFORNIA,CA,6037,Los Angeles,6037124300,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,6,CALIFORNIA,CA,6037,Los Angeles,6037120300,0.6414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,6,CALIFORNIA,CA,6037,Los Angeles,6037211420,0.6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,6,CALIFORNIA,CA,6037,Los Angeles,6037127606,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,6,CALIFORNIA,CA,6037,Los Angeles,6037211704,0.6432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,6,CALIFORNIA,CA,6037,Los Angeles,6037211921,0.6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,6,CALIFORNIA,CA,6037,Los Angeles,6037212501,0.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,6,CALIFORNIA,CA,6037,Los Angeles,6037602200,0.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,6,CALIFORNIA,CA,6037,Los Angeles,6037277400,0.6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6,CALIFORNIA,CA,6037,Los Angeles,6037134201,0.6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,6,CALIFORNIA,CA,6037,Los Angeles,6037106510,0.6474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,6,CALIFORNIA,CA,6037,Los Angeles,6037294200,0.6483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,6,CALIFORNIA,CA,6037,Los Angeles,6037224700,0.6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,6,CALIFORNIA,CA,6037,Los Angeles,6037125320,0.6498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,6,CALIFORNIA,CA,6037,Los Angeles,6037212502,0.6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,6,CALIFORNIA,CA,6037,Los Angeles,6037218500,0.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,6,CALIFORNIA,CA,6037,Los Angeles,6037131800,0.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,6,CALIFORNIA,CA,6037,Los Angeles,6037124201,0.6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,6,CALIFORNIA,CA,6037,Los Angeles,6037131020,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,6,CALIFORNIA,CA,6037,Los Angeles,6037218400,0.6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,6,CALIFORNIA,CA,6037,Los Angeles,6037212610,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,6,CALIFORNIA,CA,6037,Los Angeles,6037237800,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,6,CALIFORNIA,CA,6037,Los Angeles,6037123520,0.6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6,CALIFORNIA,CA,6037,Los Angeles,6037186302,0.6565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,6,CALIFORNIA,CA,6037,Los Angeles,6037132300,0.6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,6,CALIFORNIA,CA,6037,Los Angeles,6037121102,0.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,6,CALIFORNIA,CA,6037,Los Angeles,6037183402,0.6582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,6,CALIFORNIA,CA,6037,Los Angeles,6037123103,0.6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,6,CALIFORNIA,CA,6037,Los Angeles,6037122000,0.6596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,6,CALIFORNIA,CA,6037,Los Angeles,6037191810,0.6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,6,CALIFORNIA,CA,6037,Los Angeles,6037133100,0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,6,CALIFORNIA,CA,6037,Los Angeles,6037207502,0.6616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,6,CALIFORNIA,CA,6037,Los Angeles,6037134001,0.6621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,6,CALIFORNIA,CA,6037,Los Angeles,6037123901,0.6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,6,CALIFORNIA,CA,6037,Los Angeles,6037207400,0.6641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,6,CALIFORNIA,CA,6037,Los Angeles,6037211120,0.6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,6,CALIFORNIA,CA,6037,Los Angeles,6037197700,0.6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,6,CALIFORNIA,CA,6037,Los Angeles,6037540800,0.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,6,CALIFORNIA,CA,6037,Los Angeles,6037535607,0.6684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,6,CALIFORNIA,CA,6037,Los Angeles,6037543503,0.6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6,CALIFORNIA,CA,6037,Los Angeles,6037111400,0.6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,6,CALIFORNIA,CA,6037,Los Angeles,6037113422,0.6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,6,CALIFORNIA,CA,6037,Los Angeles,6037212410,0.6716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,6,CALIFORNIA,CA,6037,Los Angeles,6037115403,0.6729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,6,CALIFORNIA,CA,6037,Los Angeles,6037183702,0.6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,6,CALIFORNIA,CA,6037,Los Angeles,6037134101,0.6745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,6,CALIFORNIA,CA,6037,Los Angeles,6037213320,0.6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6,CALIFORNIA,CA,6037,Los Angeles,6037119800,0.6762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,6,CALIFORNIA,CA,6037,Los Angeles,6037218600,0.6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,6,CALIFORNIA,CA,6037,Los Angeles,6037128601,0.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,6,CALIFORNIA,CA,6037,Los Angeles,6037134720,0.6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,6,CALIFORNIA,CA,6037,Los Angeles,6037540501,0.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,6,CALIFORNIA,CA,6037,Los Angeles,6037127920,0.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,6,CALIFORNIA,CA,6037,Los Angeles,6037670100,0.6792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,CALIFORNIA,CA,6037,Los Angeles,6037103200,0.6798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,6,CALIFORNIA,CA,6037,Los Angeles,6037291130,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,6,CALIFORNIA,CA,6037,Los Angeles,6037127804,0.6803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,6,CALIFORNIA,CA,6037,Los Angeles,6037104500,0.6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
